,Bankrupt?,ROA,Net Interest Margin,Tax rate (A),Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Net Value Per Share (A),Cash Flow Per Share,After-tax Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Cash Reinvestment %,Quick Ratio,Debt ratio %,Borrowing dependency,Contingent liabilities/Net worth,Total Asset Turnover,Fixed Assets Turnover Frequency,Revenue per person,Operating profit per person,Working Capital to Total Assets,Average Total Assets,Cash/Total Assets,Cash/Current Liability,Total expense/Assets,Quick Asset Turnover Rate,Fixed Assets to Assets,Cash Flow to Total Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Total assets to GNP price,Equity to Liability
1597,0,0.486715741,0.601046426,0.432938557,2190000000.0,0.462919068,0.000845085,0.183810206,0.321072363,0.689258998,695000000.0,0.000450027,0.38160836,0.008854791,0.147443843,0.378126657,0.005507824,0.157421289,0.000633189,0.059107266,0.402060107,0.850595386,0.670390951,0.082535062,0.003623386,0.022406134,0.000176953,0.129005932,0.656968039,0.317171726,0.024968843,0,0.001482444,0.024736406
1598,0,0.425681275,0.615719454,0.0,0.0,0.460224957,0.000764076,0.168766592,0.315837872,0.689049866,4860000000.0,0.000382176,0.372350136,0.00289462,0.119116002,0.373394873,0.005365848,0.07946027,0.00016416,0.005713614,0.388118767,0.696862255,0.216292246,0.054252635,0.002292173,0.073639578,9520000000.0,0.265879862,0.634218957,0.313205734,0.092860744,0,0.000600296,0.031417176
1599,0,0.477160825,0.597212413,0.0,815000000.0,0.449893058,0.00049605,0.193207197,0.299851454,0.689370085,9680000000.0,0.000451574,0.348859953,0.005912136,0.091513741,0.372896084,0.005365848,0.154422789,0.00014903,0.014135687,0.393263382,0.787855474,0.318920592,0.008241543,0.00045779,0.009770697,941000000.0,0.463276072,0.644485668,0.314776836,0.033560129,0,0.001094543,0.041718317
1600,0,0.464632184,0.631884288,0.0,0.00022921,0.460469876,0.000711071,0.167839535,0.315554927,0.689041845,8440000000.0,0.000436702,0.372229053,0.004282665,0.1621066,0.381205503,0.005836868,0.064467766,0.000187611,0.008392697,0.393546053,0.778946741,0.423388929,0.055708503,0.00211763,0.051732153,0.000300289,0.156962257,0.651118196,0.316250314,0.039339526,0,0.000698039,0.022167984
1601,0,0.408716424,0.60164459,0.0,3260000000.0,0.474462142,0.000683068,0.163541359,0.320435736,0.687562021,4910000000.0,0.000406158,0.382977534,0.023559334,0.033013877,0.370009596,0.005424954,0.056971514,0.000220897,0.006894526,0.389735646,0.856140382,0.432636733,0.112507469,0.019119814,0.052207113,0.000280268,0.160370903,0.660192259,0.31638606,0.009870189,0,0.000442137,0.113874136
1602,0,0.508068054,0.604822785,0.066808381,7100000000.0,0.464333224,0.000787079,0.182503898,0.323512768,0.690683624,6120000000.0,0.000463627,0.382679483,0.00387093,0.163194969,0.378702612,0.005451765,0.095952024,0.000257966,0.007047281,0.392709346,0.727779874,0.217179898,0.022333703,0.001216683,0.024915055,866000000.0,0.190774811,0.627754767,0.311420468,0.065535706,0,0.001558811,0.021995698
1603,0,0.546921464,0.632086078,0.297499747,849000000.0,0.54789596,0.000709071,0.18284101,0.331859659,0.689226538,5630000000.0,0.000442042,0.389739578,0.064028487,0.027541796,0.370236623,0.005365848,0.064467766,8250000000.0,0.006982654,0.400137944,0.899975347,0.555096788,0.20511185,0.068618523,0.025620991,0.000339689,0.415505847,0.714623055,0.321971685,0.003914122,0,0.000493281,0.134049829
1604,0,0.489786964,0.598048401,0.342646017,115000000.0,0.462934165,0.00080208,0.173949686,0.331399873,0.68924134,7310000000.0,0.00044833,0.396352595,0.003643228,0.233152946,0.398379048,0.005365848,0.383808096,0.001070444,0.104343228,0.401008571,0.756378153,0.574894169,0.019059104,0.000458939,0.032957485,5730000000.0,0.188503312,0.636513137,0.311799756,0.04696925,0,0.001451794,0.014222202
1605,0,0.470774631,0.664192335,0.0,0.000126999,0.483269168,0.0,0.171421348,0.322204145,0.689138159,5840000000.0,0.000447457,0.386377184,0.052326488,0.025183662,0.369637181,0.005365848,0.095952024,0.000941083,0.002905277,0.3923023,0.928259941,0.757012418,0.47111098,0.096753834,0.135084084,0.000313752,0.04532921,0.612962362,0.31149781,0.005294628,0,0.000189142,0.145170427
1606,0,0.524204163,0.614465472,0.217734589,255000000.0,0.484854432,0.000479048,0.180986895,0.325670227,0.689446894,7370000000.0,0.000606441,0.388910622,0.018087006,0.033951084,0.369637181,0.005365848,0.128935532,0.000142978,0.005129034,0.394360146,0.866531696,0.309816356,0.106166557,0.018821127,0.035966604,9870000000.0,0.475175125,0.647734228,0.315074564,0.008818491,0,0.000580465,0.110957606
1607,0,0.471554624,0.60106084,0.0,1000000000.0,0.460454778,0.000565057,0.196451898,0.316686709,0.689126559,9340000000.0,0.000508321,0.37507917,0.008812994,0.079813768,0.37133709,0.005365848,0.070464768,0.000182316,0.006727083,0.39104724,0.791264208,0.272033546,0.038686533,0.003617617,0.014572717,0.000181484,0.252080184,0.606365478,0.309884573,0.026681819,0,0.001219051,0.048139984
1608,0,0.49027446,0.56473861,0.0,8370000000.0,0.480247939,0.00050205,0.179385614,0.327827686,0.688839695,5360000000.0,0.000408079,0.387457621,0.005830413,0.070109139,0.372665702,0.005365848,0.023988006,2190000000.0,0.007153034,0.376054363,0.757962829,0.174692199,0.019911015,0.002251651,0.01771564,0.000281385,0.535405117,0.631151435,0.313122425,0.040998481,0,0.009578734,0.054983756
1609,0,0.514064252,0.607042477,0.268751898,0.0,0.461815254,0.000881088,0.190889554,0.318950272,0.689655478,601000000.0,0.000601426,0.378068999,0.005130464,0.151615926,0.373929449,0.005370722,0.202398801,0.000351015,0.03193455,0.402127948,0.80534942,0.42111206,0.115229881,0.00450663,0.035232523,7700000000.0,0.328892129,0.640509803,0.3141044,0.033218828,0,0.001377389,0.023955785
1610,0,0.437917418,0.643602531,0.0,0.000230399,0.464032947,0.000440044,0.16720745,0.321072363,0.688993341,5300000000.0,0.000408179,0.375461048,0.010977096,0.113281132,0.369637181,0.005365848,0.134932534,0.000369927,0.003110909,0.391126388,0.844539733,0.751005886,0.551548605,0.024440987,0.150315207,0.000208387,0.202759917,0.596398193,0.307528422,0.025612694,0,0.000251106,0.033196616
1611,0,0.481889533,0.611071073,0.0,0.000145336,0.45923857,0.000575058,0.185116514,0.307773927,0.689311281,920000000.0,0.000442816,0.359217242,0.004977623,0.183571666,0.380680992,0.006301185,0.12143928,0.000639241,0.010122938,0.393172927,0.801114683,0.668459097,0.052375522,0.001564657,0.034179301,0.000256674,0.082419671,0.656447137,0.317867753,0.036612916,0,0.00096747,0.019135454
1612,0,0.424365037,0.602163479,0.0,0.000365887,0.456630013,520000000.0,0.147654966,0.314953668,0.689431486,8090000000.0,0.000506324,0.367739652,0.011315842,0.103183481,0.37141873,0.005365848,0.12143928,0.000450873,0.009785115,0.382951539,0.913256651,0.589526043,0.159571104,0.010228999,0.054901101,0.000216514,0.11065109,0.684295921,0.320498993,0.014913242,0,0.000316175,0.036719697
1613,0,0.4685809,0.603403047,0.108614232,0.000195763,0.46263221,0.00070407,0.185832877,0.318950272,0.689706434,6570000000.0,0.000482468,0.378190082,0.010203534,0.113583457,0.374307455,0.005365848,0.107946027,0.000292008,0.019370474,0.387598652,0.882352271,0.589602141,0.029005472,0.002184219,0.034597909,0.000222905,0.172565903,0.649176782,0.31551282,0.015435549,0,0.000913537,0.033094375
1614,0,0.464437186,0.600837429,0.0,156000000.0,0.461379096,0.000852085,0.168008091,0.317535545,0.688328493,638000000.0,0.00044833,0.376196863,0.005426788,0.149741512,0.378576238,0.005653456,0.106446777,0.000260235,0.026291438,0.390730648,0.7837773,0.505204988,0.020723768,0.000754154,0.025646915,0.000192272,0.204713076,0.649252163,0.315758072,0.038477101,0,0.0020365,0.024298653
1615,0,0.484375762,0.624857666,0.0,0.000185406,0.458394773,0.000617062,0.176983692,0.305050577,0.689747752,891000000.0,0.000447682,0.354718528,0.005202205,0.184327478,0.383987984,0.005365848,0.07946027,0.000466003,0.009053655,0.395830036,0.811165197,0.591567616,0.014907862,0.000421169,0.040313023,0.000348227,0.077961369,0.645333135,0.315157267,0.035459743,0,0.001321901,0.01904172
1616,0,0.499195632,0.604613788,0.0,6200000000.0,0.46099662,0.000633063,0.170199317,0.31686355,0.689139197,6470000000.0,0.000445685,0.375386536,0.003892764,0.166127521,0.381922372,0.005365848,0.059970015,4840000000.0,0.011991246,0.39355736,0.75263178,0.246900898,0.047478718,0.002457954,0.015233107,0.000167856,0.640936782,0.623873705,0.310528281,0.04726073,0,0.001348099,0.021543198
1617,0,0.515965485,0.611107107,0.258022067,0.0,0.465928554,0.00039504,0.178879946,0.329171677,0.690142097,758000000.0,0.000560475,0.396035915,0.009458669,0.133476434,0.37014268,0.005365848,0.382308846,0.007426538,0.035380345,0.398238394,0.885382951,0.73184956,0.114695385,0.004392964,0.098406817,7670000000.0,0.02278774,0.689206979,0.322425913,0.023001369,0,0.000732981,0.02768628
1618,0,0.414322625,0.609514406,0.0,0.000176916,0.455908675,0.003393339,0.17213771,0.316226922,0.68888716,4710000000.0,0.000418385,0.373328117,0.029077827,0.027058077,0.369901115,0.005365848,0.106446777,0.000318486,0.012055873,0.389057235,0.930352454,0.446928356,0.10734957,0.020315921,0.064585696,0.000149318,0.19288067,0.651225226,0.315421581,0.005651242,0,0.001403772,0.136202536
1619,0,0.587822357,0.60858473,0.237270979,2750000000.0,0.459475101,0.00059606,0.211411234,0.313326731,0.689631933,8280000000.0,0.000520149,0.371129988,0.012538569,0.098285818,0.371006055,0.005626645,0.202398801,0.002160558,0.015116843,0.398962032,0.881148148,0.743518328,0.297559738,0.015068928,0.02565825,0.00016246,0.040925874,0.588789692,0.306992286,0.020025976,0,0.001517018,0.038682821
1620,0,0.457660995,0.599064558,0.0,0.000137017,0.459493554,0.000526053,0.168260925,0.311912004,0.689662172,0.000102826,0.000529707,0.366053798,0.005213435,0.159657768,0.374504287,0.006097665,0.193403298,0.000563591,0.011521231,0.390368829,0.816461535,0.532057611,0.203458199,0.006828757,0.028323596,0.000130186,0.17606227,0.643415379,0.314664458,0.032888896,0,0.001363058,0.022565595
1621,0,0.447911081,0.621167789,0.0,0.000638733,0.46102346,0.000220022,0.172264127,0.317287968,0.689075027,8060000000.0,0.000440694,0.375703215,0.006161048,0.070532394,0.371941004,0.005365848,0.059970015,0.000215602,0.010319757,0.384500577,0.815860574,0.259742918,0.095032738,0.007566392,0.044906352,0.000195925,0.17629838,0.663042043,0.317036357,0.022908608,0,0.000467601,0.054648735
1622,0,0.502461853,0.614544747,0.0,0.000336515,0.46583629,0.0,0.174961021,0.319162481,0.689278994,5070000000.0,0.000475381,0.379661712,0.026329809,0.034948756,0.369637181,0.005365848,0.185907046,0.000633189,0.014549888,0.393025938,0.916234532,0.660624764,0.467044314,0.062912246,0.074152115,0.000127707,0.168534428,0.600012077,0.310008442,0.008227848,0,0.000149504,0.108023966
1623,0,0.439916151,0.594279249,0.0,0.006019231,0.464734154,710000000.0,0.185622182,0.318313645,0.688768397,9540000000.0,0.000531553,0.377500838,0.022856266,0.015418569,0.369703165,0.005365848,0.00149925,15100000.0,0.000740273,0.373453789,0.802171042,0.256785372,0.171650524,0.045216741,0.011746134,0.00786031,0.707942415,0.551685057,0.30554626,0.012272735,0,0.01163531,0.218822321
1624,0,0.358114366,0.610739561,0.0,0.004481655,0.396160137,0.003731373,0.156167039,0.309719177,0.689436016,3990000000.0,0.000375514,0.349158005,0.046663265,0.019892977,0.369639418,0.005365848,0.013493253,0.00020728,0.002452888,0.354718346,0.933272817,0.600179896,0.391397111,0.094195713,0.10631509,0.001528715,0.030157943,0.406171558,0.290784624,0.004435319,0,0.000369242,0.177696184
1625,0,0.480134549,0.595612505,0.0,1680000000.0,0.465294448,0.000783078,0.170241456,0.322628563,0.689495455,5190000000.0,0.000429764,0.384290824,0.010139279,0.142395018,0.377682667,0.005365848,0.109445277,0.000191394,0.02496071,0.390843717,0.812050486,0.506846969,0.022102323,0.001277315,0.016925251,0.000170157,0.318031998,0.634518355,0.313055751,0.027515237,0,0.003332185,0.025734687
1626,0,0.494613172,0.602091411,0.082397004,5600000000.0,0.459112755,0.000819082,0.173149046,0.312230318,0.689859965,7150000000.0,0.000458786,0.365057189,0.005370018,0.145539196,0.372532617,0.005365848,0.24137931,0.001036402,0.024907833,0.39402094,0.819905333,0.472839823,0.08339333,0.002914519,0.036150484,7720000000.0,0.114020905,0.590383844,0.304936472,0.031908436,0,0.007001566,0.02510745
1627,0,0.51889046,0.601068047,0.284947869,0.0,0.463286446,0.000651065,0.186844212,0.319303954,0.689778626,6200000000.0,0.00044883,0.378441563,0.008033817,0.089306769,0.373437371,0.005365848,0.071964018,5670000000.0,0.008765771,0.393059858,0.783696273,0.302382349,0.100759684,0.008257205,0.011052472,0.000168921,0.597749818,0.667653369,0.317876218,0.030627887,0,0.001302582,0.042809377
1628,0,0.502364354,0.60431831,0.167628302,4060000000.0,0.457569429,0.000773077,0.176225191,0.311133904,0.690504183,9550000000.0,0.000576297,0.365336612,0.008244051,0.119841582,0.373904845,0.005365848,0.101949025,0.000223923,0.01560742,0.395536058,0.832589007,0.51307968,0.016442563,0.000803562,0.014737937,0.000237572,0.213564595,0.642350271,0.31447544,0.026072136,0,0.001382261,0.031209396
1629,0,0.480670794,0.598978077,0.0,3910000000.0,0.445606972,0.001007101,0.163667776,0.305970149,0.689713734,8440000000.0,0.000447382,0.352119891,0.006326366,0.125222965,0.375726655,0.005365848,0.143928036,0.00025267,0.032768826,0.389769566,0.832051527,0.263024055,0.076614205,0.00603989,0.025802766,7830000000.0,0.210734759,0.585521513,0.305281766,0.020364049,0,0.000734763,0.029726882
1630,0,0.352849413,0.573783133,0.0,0.000161296,0.506667338,0.0,0.192364418,0.340029709,0.689457339,4740000000.0,0.000386294,0.412363548,0.036535215,0.035855731,0.369637181,0.005365848,0.115442279,0.000596877,0.014529325,0.365437236,0.950102893,0.791230327,0.734809868,0.098472509,0.034946952,0.000245932,0.116304779,0.828882542,0.334382726,0.007029579,0,0.000785668,0.105489416
1631,0,0.418076342,0.546044192,0.0,9930000000.0,0.448774146,0.000732073,0.191310943,0.300983235,0.687316331,9180000000.0,0.000467396,0.361489885,0.003762382,0.102034646,0.374622833,0.005365848,0.019490255,1740000000.0,0.002458764,0.383041994,0.757165572,0.134948144,0.032204703,0.003017915,0.015250792,0.000345915,0.668693953,0.564694831,0.303412558,0.042691104,0,0.003592635,0.037169028
1632,0,0.487836981,0.614429438,0.0,0.000270808,0.477553828,0.000451045,0.172053432,0.325245809,0.6893161,7260000000.0,0.000450851,0.391434745,0.015256018,0.072648668,0.372119942,0.005365848,0.047976012,6880000000.0,0.004805899,0.387519504,0.878739987,0.414035978,0.364600051,0.041210593,0.035094264,0.000377608,0.355932434,0.71382883,0.323355969,0.011699693,0,0.000745235,0.053017618
1633,0,0.51542924,0.603900316,0.159732766,0.0,0.467663119,0.000631063,0.205343222,0.327544741,0.689404998,6690000000.0,0.00051421,0.385138408,0.00626211,0.13123923,0.376932247,0.005830774,0.08095952,0.000157352,0.025236843,0.396180548,0.772990787,0.271407536,0.031161986,0.0024454,0.016486345,0.000137263,0.230717013,0.6434137,0.314647422,0.03516701,0,0.001530603,0.028213106
1634,0,0.522595427,0.60663169,0.0,357000000.0,0.458336059,0.000754075,0.171589904,0.3156964,0.689283986,621000000.0,0.000532277,0.374091874,0.017188052,0.126129939,0.376443524,0.005365848,0.083958021,7490000000.0,0.004259507,0.39337645,0.819281437,0.387814985,0.016053019,0.002177682,0.016539174,0.000186877,0.593285901,0.60408561,0.308251315,0.016101404,0,0.000526826,0.0294924
1635,0,0.513576756,0.606314591,0.196072477,3020000000.0,0.469436266,0.000964096,0.186380683,0.33086935,0.689626047,6170000000.0,0.000493897,0.393744644,0.006529738,0.127278774,0.372655637,0.005598616,0.136431784,0.000643023,0.079306141,0.421948848,0.774049664,0.350078754,0.057826931,0.003255553,0.023107699,9900000000.0,0.106566538,0.632481807,0.312856274,0.037738091,0,0.020808278,0.02919515
1636,0,0.391459075,0.611380965,0.0,0.000953515,0.455972421,0.000567057,0.146011546,0.313326731,0.68910792,7760000000.0,0.00039086,0.364405201,0.002228358,0.173594945,0.382323864,0.005365848,0.061469265,0.000104397,0.00613369,0.377908686,0.72933317,0.116243336,0.029864057,0.001656265,0.06839251,8220000000.0,0.287154969,0.651322462,0.316451585,0.064358662,0,0.000339742,0.020455457
1637,0,0.476673329,0.59701783,0.384755542,0.0,0.458586011,0.000567057,0.17213771,0.302539436,0.689148315,5930000000.0,0.000611707,0.357047055,0.006895308,0.183057714,0.38085993,0.005365848,0.349325337,0.001919991,0.10690187,0.398600213,0.845066773,0.691922182,0.031316573,0.000965178,0.026508547,7170000000.0,0.095546836,0.650438854,0.316392247,0.029853162,0,0.00099402,0.019199176
1638,1,0.480427046,0.599504173,0.0,1290000000.0,0.46248291,0.000662066,0.163667776,0.322593195,0.689449548,5740000000.0,0.000401491,0.381943668,0.003015021,0.215648336,0.388529647,0.005365848,0.139430285,0.000158108,0.008333945,0.392833722,0.709933128,0.412584867,0.029306544,0.000774846,0.027137701,0.00011067,0.454902536,0.627595451,0.309360434,0.062596874,0,0.002532515,0.015702833
1639,1,0.438453664,0.590856023,0.0,1240000000.0,0.45896681,0.000543054,0.170831402,0.312477895,0.68833813,5560000000.0,0.00038829,0.370142692,0.003696878,0.158750794,0.379327776,0.00677647,0.071964018,7410000000.0,0.008345696,0.385586034,0.739628131,0.325170241,0.018255231,0.000750921,0.027683339,0.000174302,0.497376324,0.61789925,0.309543579,0.053435993,0,0.012317524,0.022717205
1640,1,0.432116219,0.590942504,0.0,458000000.0,0.458232053,0.000334033,0.147612827,0.308587395,0.576145656,484000000.0,0.000297257,0.34826385,0.00275176,0.213199504,0.384378292,0.006482159,0.056971514,0.000189124,0.080046414,0.357386762,0.672385127,0.431884757,0.000184151,444000000.0,0.049651097,0.000125287,0.348477617,0.5572265,0.286311605,0.080394885,0,0.001862862,0.015929276
1641,0,0.439916151,0.598343879,0.0,4750000000.0,0.46186558,0.000413041,0.158526821,0.317783122,0.689317167,4820000000.0,0.000394179,0.376988562,0.008955229,0.167729842,0.378779779,0.006290216,0.184407796,0.000972856,0.043731915,0.391748264,0.800863793,0.357707353,0.029511089,0.002182319,0.037930882,6440000000.0,0.11289969,0.597355331,0.304789904,0.026963485,0,0.034634673,0.021301437
1642,0,0.496953152,0.605320054,0.034112764,3770000000.0,0.465921844,0.000839084,0.199233071,0.321426045,0.689316965,5710000000.0,0.000452972,0.381859841,0.009824863,0.052967319,0.370323855,0.005910598,0.073463268,0.000338911,0.027119839,0.396033559,0.807274732,0.327387577,0.08724589,0.007957847,0.016621076,0.000171443,0.120926424,0.647319436,0.315066732,0.022966816,0,0.021233104,0.07272961
1643,0,0.52576415,0.603532769,0.0,8680000000.0,0.465504139,0.000384038,0.194555645,0.326448327,0.689799862,7880000000.0,0.000463977,0.385473716,0.006691936,0.152281041,0.374913607,0.005375597,0.214392804,0.000361606,0.017273034,0.396169241,0.813791086,0.371700981,0.054725209,0.00307967,0.023748474,7040000000.0,0.297662467,0.627390251,0.311586445,0.027499883,0,0.013999878,0.023835621
1644,0,0.491103203,0.597846611,0.0,2600000000.0,0.471484529,0.000585059,0.185580043,0.320824786,0.689791668,613000000.0,0.00044843,0.380965687,0.014508033,0.044169665,0.370559829,0.005501121,0.071964018,0.000111962,0.010202253,0.391703037,0.822780648,0.238438429,0.012760116,0.002411496,0.007901049,0.000131895,0.326369129,0.631641623,0.313323975,0.012241713,0,0.004455563,0.086706334
1645,0,0.551747672,0.603475115,0.108715457,4260000000.0,0.464672085,0.000461046,0.244363912,0.32853505,0.689444528,0.000111686,0.000498863,0.380136731,0.015619093,0.145327569,0.374256011,0.00622258,0.263868066,0.000965291,0.044915765,0.407871826,0.895383508,0.744614972,0.219231159,0.013300265,0.016813516,0.000137277,0.113988792,0.699191787,0.324864189,0.016760933,0,0.021060743,0.025145557
1646,0,0.462925949,0.601118494,0.0,1870000000.0,0.463744412,0.000390039,0.190763137,0.319763741,0.688881591,6490000000.0,0.000441044,0.379242577,0.006436786,0.087220727,0.373916029,0.007340719,0.052473763,0.000283687,0.038729198,0.396881572,0.765035713,0.220961866,0.054742668,0.004880156,0.01245078,0.000171834,0.080212795,0.643245873,0.314608198,0.037917586,0,0.006936519,0.043880525
